timestamp,loop_idx,est_x,est_y,meas_x,meas_y,goal_x,goal_y,goal_label,calibration_offset_deg,px_per_speed_per_sec,last_command_heading_deg,last_command_speed,dist_to_goal,dist_to_center,prediction_error_px,ball_found,target_found,safety_active,stuck_frames,meas_vx,meas_vy,est_vx,est_vy,calib_belief_ok,calib_belief_drift,calib_belief_bad,calib_obs,calib_action
2025-11-28T18:38:52.377419,16,313.13474160541693,228.03742046951834,311,226,320,240,CENTER,190.14214564968466,3.3694569588156145,139.56596151630575,0.0,13.792573430926227,13.792573430926227,2.9509666029134243,1,0,0,0,-3.0861472273962907,-3.0861472273962907,-3.0861472273962907,-3.0861472273962907,0.9882971460671837,0.0108902554629558,0.0008125984698606807,0,0.0
2025-11-28T18:38:52.870876,17,311.8538966421668,225.61496818780734,311,224,320,240,CENTER,190.14214564968466,3.3694569588156145,139.56596151630575,0.0,16.531428860031934,16.531428860031934,1.8268173754191739,1,0,0,0,0.0,-3.942228080934825,0.0,-3.942228080934825,0.9883010571144514,0.010886487797522366,0.0008124550880263734,0,0.0
2025-11-28T18:38:53.336037,18,310.1415586568667,222.24598727512296,309,220,320,240,CENTER,190.14214564968466,3.3694569588156145,139.56596151630575,0.0,20.307482206100673,20.307482206100673,2.519447361442901,1,0,0,0,-4.04856575426099,-8.09713150852198,-4.04856575426099,-8.09713150852198,0.9883020047898768,0.010885574858923925,0.0008124203511990865,0,0.0
2025-11-28T18:38:53.650365,19,311.8566234627467,223.8983949100492,313,225,320,240,CENTER,190.14214564968466,3.3694569588156145,139.56596151630575,0.0,18.043732094558948,18.043732094558948,1.5877164986693373,1,0,0,0,8.599872467024934,10.749840583781168,8.599872467024934,10.749840583781168,0.9883022344186398,0.0108853536468047,0.0008124119345554891,0,0.0
2025-11-28T18:38:54.012069,20,312.5426493850987,227.55935796401968,313,230,320,240,CENTER,190.14214564968466,3.3694569588156145,139.56596151630575,0.0,14.50453902959241,14.50453902959241,2.4831236644083523,1,0,0,0,0.0,15.958834214417308,0.0,15.958834214417308,0.9883022900593929,0.01088530004544562,0.0008124098951615752,0,0.0
2025-11-28T18:38:54.359204,21,314.6170597540395,230.82374318560787,316,233,320,240,CENTER,190.14214564968466,3.3694569588156145,139.56596151630575,0.0,10.638596468296916,10.638596468296916,2.578491312005056,1,0,0,0,8.259685324990663,8.259685324990663,8.259685324990663,8.259685324990663,0.9883023035415605,0.010885287057436837,0.0008124094010025872,0,0.0
2025-11-28T18:38:54.670572,22,315.4468239016158,232.12949727424314,316,233,320,240,CENTER,190.14214564968466,3.3694569588156145,139.56596151630575,0.0,9.092646795023075,9.092646795023075,1.0313965248020258,1,0,0,0,0.0,0.0,0.0,0.0,0.9883023068083902,0.010885283910345711,0.0008124092812642727,0,0.0
2025-11-28T18:38:55.004223,23,315.7787295606463,232.65179890969725,316,233,320,240,CENTER,190.14214564968466,3.3694569588156145,139.56596151630575,0.0,8.474383953166623,8.474383953166623,0.4125586099208273,1,0,0,0,0.0,0.0,0.0,0.0,0.9883023075999671,0.010885283147782133,0.0008124092522507939,0,0.0
2025-11-28T18:38:55.335907,24,315.9114918242585,236.4607195638789,316,239,320,240,CENTER,190.14214564968466,3.3694569588156145,139.56596151630575,0.0,5.407624719654131,5.407624719654131,2.5408224712561864,1,0,0,0,0.0,17.98309008900856,0.0,17.98309008900856,0.9883023077917722,0.01088528296300732,0.0008124092452206136,0,0.0
2025-11-28T18:38:55.650386,25,315.96459672970343,238.58428782555157,316,240,320,240,CENTER,190.14214564968466,3.3694569588156145,139.56596151630575,0.0,4.276531364879925,4.276531364879925,1.4161547770032743,1,0,0,0,0.0,3.0246308544792155,0.0,3.0246308544792155,0.9883023078382479,0.010885282918234996,0.0008124092435171482,0,0.0
2025-11-28T18:38:56.095986,26,315.9858386918814,240.03371513022063,316,241,583,177,PERSON,190.14214564968466,3.3694569588156145,246.5752836180637,30.0,274.3534428109037,4.014302893106393,0.9663886341488958,1,1,0,1,0.0,3.1691264528832503,0.0,3.1691264528832503,0.9883023078495091,0.010885282907386336,0.0008124092431043854,0,0.0
2025-11-28T18:38:56.651859,27,314.79433547675256,242.41348605208827,314,244,571,129,PERSON,190.14214564968466,3.3694569588156145,235.98052053060206,30.0,280.18558376955446,5.737931513378457,1.7742591007364668,1,1,0,0,-4.48819072893036,6.7322860933955395,-4.48819072893036,6.7322860933955395,0.9883023078522379,0.010885282904757624,0.0008124092430043707,0,0.0
2025-11-28T18:38:57.087724,28,314.317734190701,243.9653944208353,314,245,581,124,PERSON,190.14214564968466,3.3694569588156145,235.63754649916632,30.0,292.42285607614224,6.929105111074603,1.0822955790259545,1,1,0,1,0.0,1.8022126852139897,0.0,1.8022126852139897,0.9883023078528992,0.010885282904120665,0.0008124092429801357,0,0.0
2025-11-28T18:38:57.595818,29,314.1270936762804,245.1861577683341,314,246,585,122,PERSON,190.14214564968466,3.3694569588156145,235.4030125335841,30.0,297.56841372360657,7.8350023028227405,0.8237062465426528,1,1,0,2,0.0,2.2864569137140403,0.0,2.2864569137140403,0.9883023078530595,0.01088528290396633,0.000812409242974264,0,0.0
2025-11-28T18:38:58.046109,30,324.2508374705122,240.87446310733364,331,238,586,106,PERSON,190.23914635717716,3.3694569588156145,232.49964650502548,30.0,294.4549963634167,4.339850795453456,7.335784416465943,1,1,0,0,33.42485367314852,-15.729342905011068,33.42485367314852,-15.729342905011068,0.988302307853098,0.010885282903928923,0.0008124092429728411,0,0.0
2025-11-28T18:38:58.466727,31,329.5003349882048,239.14978524293343,333,238,586,110,PERSON,190.87430594513344,3.3694569588156145,232.4000466631947,30.0,287.17894278560703,9.538303309354477,3.6837021187455976,1,1,0,0,4.4420669470734415,0.0,4.4420669470734415,0.0,0.9883023078531076,0.010885282903919862,0.0008124092429724968,0,0.0
2025-11-28T18:38:58.915785,32,333.4001339952819,237.85991409717337,336,237,589,81,PERSON,190.87430594513344,3.3694569588156145,227.58853417753465,30.0,299.8938548090015,13.569950580712792,2.7383855639785737,1,1,0,0,7.1399902968538544,-2.3799967656179515,7.1399902968538544,-2.3799967656179515,0.9883023078531098,0.010885282903917663,0.0008124092429724127,0,0.0
2025-11-28T18:38:59.366007,33,389.56005359811275,197.14396563886936,427,170,588,114,PERSON,190.56595898975226,3.3694569588156145,236.70093956638306,21.0,215.15420365435898,81.70214646956791,46.2443991979603,1,1,0,0,202.20345282822953,-148.87506966474044,202.20345282822953,-148.87506966474044,0.7250895174527957,0.1497417174144564,0.12516876513274783,2,1.0
2025-11-28T18:38:59.802906,34,434.2240214392451,166.45758625554774,464,146,589,81,PERSON,189.7429052743669,3.3694569588156145,231.35236929648175,21.0,176.80102541575835,135.85143979035823,36.12646861587373,1,1,0,0,82.4571203893606,-53.485699712017684,82.4571203893606,-53.485699712017684,0.5619186732438458,0.3221776853734811,0.11590364138267314,1,1.0
2025-11-28T18:39:00.220875,35,462.88960857569805,146.98303450221908,482,134,587,81,PERSON,189.37286408601827,3.3694569588156145,232.6298824633383,21.0,140.56012984347475,170.49808242127406,23.10338168484962,1,1,0,0,41.199818169018776,-27.466545446012514,41.199818169018776,-27.466545446012514,0.3787222083069215,0.5238638967854305,0.09741389490764797,1,1.0
